,net,con,param_F,param_G,it,MeanAA,StdAA,MeanSp,StdSp,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
8,0,1,4,4,8,15269.859813084098,10052.0706942416,1136.08,346.416722460103,227.21599999999998,69.2833444920206,49.716,20.406614221864398,7.58885353278824,1.16447977250869,10.849056603773585
9,0,1,4,4,9,14693.7476635514,9710.16968974364,1119.872,337.26050408549196,223.9744,67.4521008170983,49.6352,19.9152213384637,7.48068242570593,1.12518244209375,10.367924528301886
0,0,2,4,4,0,14349.8504672897,9950.663229484351,958.4119999999999,304.65800212041097,191.6824,60.9316004240821,41.356,18.0225587528519,7.047269894772169,1.08975024931528,10.433962264150944
1,0,2,4,4,1,15421.560747663601,9645.53256832838,971.572,309.538179900315,194.3144,61.907635980063105,41.956,18.1486964821168,7.139612427920389,1.11002879727331,10.915094339622641
2,0,2,4,4,2,14512.224299065401,10081.4497773505,886.1039999999999,276.948625531885,177.2208,55.38972510637689,37.3528,16.289751752559,7.016644854671309,1.0730645621730701,10.59433962264151
3,0,2,4,4,3,14351.691588785,9697.721427541159,920.252,294.210286183199,184.0504,58.8420572366399,40.396,17.534546016364402,7.24040862913062,1.17853398992104,10.367924528301886
4,0,2,4,4,4,15913.5700934579,9662.28392933411,898.712,280.54945563304904,179.7424,56.109891126609796,39.0992,17.0369785865922,6.5197107377810894,0.8967261521412959,11.377358490566039
5,0,2,4,4,5,15965.3177570093,10128.9852483214,997.424,321.69230675289697,199.4848,64.3384613505794,43.1008,18.871813886322602,7.1020155200444695,1.10066537413664,11.405660377358492
6,0,2,4,4,6,15735.0747663551,8736.99618466545,960.84,292.962725274053,192.168,58.59254505481049,40.6696,13.8959028436442,21.597695420977896,4.14134701323158,11.481132075471699
7,0,2,4,4,7,15760.5700934579,9690.31767571641,1009.54,329.604527274733,201.908,65.92090545494649,43.6648,19.562865867760802,7.089155426683839,1.14671244087576,11.943396226415095
8,0,2,4,4,8,15399.8037383178,9451.78912247237,994.04,313.843104751403,198.808,62.7686209502806,42.1456,14.792892909772599,21.9283857908813,4.25762310971061,11.141509433962264
9,0,2,4,4,9,14526.523364486002,9887.85708085039,1011.4680000000001,317.442808984548,202.2936,63.4885617969095,44.052,19.191165050616398,7.04101132931016,1.0513023046419,10.726415094339623
0,1,0,4,4,0,12414.560747663601,9795.77922952531,1008.3839999999999,307.145419213766,201.6768,61.4290838427532,43.692,18.535898575467,7.77987398065698,1.02600311932288,9.047169811320755
1,1,0,4,4,1,11515.261682243,9911.70155835968,915.596,269.74908486221,183.1192,53.9498169724421,39.5296,16.4029510710725,7.13916738877846,0.9425841844802041,8.566037735849056
2,1,0,4,4,2,11356.644859813101,10250.0571407136,951.1,286.563378679133,190.22,57.3126757358265,41.1816,17.4678350530339,6.99205196742847,0.9554648789495309,8.443396226415095
3,1,0,4,4,3,12296.3177570094,10309.8046679631,961.5,277.486349213795,192.3,55.4972698427589,41.2944,17.0189649697037,7.13108869921121,0.974528244462972,8.773584905660378
4,1,0,4,4,4,11910.3364485981,10226.247072861801,883.4639999999999,278.687467791431,176.6928,55.7374935582862,37.3512,16.6056670615787,7.03677600879001,1.02869391946669,8.169811320754716
5,1,0,4,4,5,12130.6355140187,10074.3847384247,836.9119999999999,242.486486749262,167.3824,48.4972973498524,35.4792,12.573100149127901,19.762931719201898,3.4265516781492202,8.264150943396226
6,1,0,4,4,6,11913.0841121495,10040.4638889383,958.2280000000001,295.339709514315,191.6456,59.067941902863,40.7912,17.4334690340162,7.575523301406549,1.15221499857441,8.632075471698114
7,1,0,4,4,7,12082.0373831776,9655.91213880115,888.28,264.770258148456,177.65599999999998,52.9540516296912,38.14,15.9009559461059,7.03788117215377,0.915653209271897,8.60377358490566
8,1,0,4,4,8,12189.1121495327,9693.43556307359,886.592,264.840830568098,177.3184,52.9681661136196,37.648,16.0207046037308,7.02502667017307,0.95201635447953,8.660377358490566
9,1,0,4,4,9,11918.785046728999,9586.51921279807,876.092,258.620006062949,175.2184,51.724001212589904,37.2112,15.525984495676902,7.1267824116885805,0.9960276984702271,8.59433962264151
0,1,1,4,4,0,12535.5700934579,10496.9888571684,1067.256,303.93930720457996,213.4512,60.787861440916004,47.4368,18.3327097222424,7.361704527389881,1.03762822234551,9.481132075471699
1,1,1,4,4,1,12433.8691588785,10899.817266824699,980.416,280.217863356353,196.0832,56.0435726712707,43.068000000000005,16.9965742430644,7.23816332167975,0.9759658424068871,9.047169811320755
2,1,1,4,4,2,13191.775700934599,11264.4372411987,1010.42,287.820603154117,202.084,57.564120630823496,44.8096,17.568469137634,7.25827028911856,0.928675016450034,9.30188679245283
3,1,1,4,4,3,12974.4859813084,10142.8465942678,994.06,284.05408006223,198.812,56.8108160124461,44.3056,17.250133003545198,7.36230606721756,1.03130195588866,9.367924528301886
4,1,1,4,4,4,13182.672897196298,10143.8536436342,1055.724,307.609635453768,211.1448,61.5219270907536,47.0872,18.6753633474693,7.46397362923472,0.987988466915706,9.415094339622641
5,1,1,4,4,5,13019.2710280374,10351.871868808399,1066.528,314.649050874144,213.3056,62.9298101748289,47.1568,18.815688500822898,7.5205311593334105,1.0352112651999101,9.60377358490566
6,1,1,4,4,6,12559.4485981308,10833.931936311401,1006.308,291.858604697549,201.2616,58.37172093950971,43.8696,17.494432138254698,7.82589145029835,1.1326728273006201,9.0
7,1,1,4,4,7,12741.2990654206,10219.0649052019,1045.072,298.095774569181,209.0144,59.619154913836205,46.3456,18.1021523758917,7.391096999669481,0.997343215178504,9.830188679245284
8,1,1,4,4,8,13595.327102803702,11187.9819781528,1021.816,301.169902453748,204.3632,60.233980490749595,44.2512,17.8232460163686,7.9303634463349,1.1697249960893201,9.424528301886793
9,1,1,4,4,9,13431.1308411215,10359.0802004668,1093.0639999999999,320.274226100072,218.6128,64.0548452200144,48.6608,19.2169462548033,7.55167143603569,1.0445877465184,10.18867924528302
0,1,2,4,4,0,12637.1308411215,10879.7079649888,1081.2,305.568833489281,216.24,61.11376669785621,47.9952,18.6659212727366,7.44074274852734,0.9985621417220141,9.273584905660377
1,1,2,4,4,1,12584.140186915902,10695.455760037901,1126.256,320.859343738031,225.2512,64.1718687476062,50.0792,19.438674012390898,7.5112497236342595,1.00951982690576,9.632075471698114
2,1,2,4,4,2,12879.841121495301,10209.9198767985,1094.7839999999999,317.441083264281,218.9568,63.4882166528561,48.3848,19.211303156215102,7.91645543374732,1.11063589570841,9.773584905660377
3,1,2,4,4,3,13360.9158878505,10054.828420366899,1030.776,285.284471754072,206.1552,57.0568943508144,44.1856,17.2318528498824,7.180846179424419,0.9600966142529759,9.716981132075473
4,1,2,4,4,4,13359.009345794399,10581.5972430851,1066.4080000000001,303.448093643707,213.2816,60.6896187287414,47.2024,18.4118612377999,7.53059999749804,0.961800708959815,10.028301886792454
5,1,2,4,4,5,12763.4859813084,10676.8416874106,1020.5,292.347550015388,204.1,58.46951000307771,45.1912,17.9579710034291,7.232017531513191,0.956620753650641,9.39622641509434
6,1,2,4,4,6,12858.981308411201,10978.252428878399,996.932,283.603468554247,199.3864,56.7206937108495,43.5568,16.878257426642097,7.41302774876158,0.9934625542006229,9.235849056603774
7,1,2,4,4,7,13453.392523364499,10994.8167828716,1043.132,298.68912697987497,208.6264,59.737825395975,46.28,18.0347043225,7.44682280860483,1.00748665022935,9.962264150943396
8,1,2,4,4,8,12316.3831775701,10662.9648028063,1044.652,299.502098316523,208.9304,59.900419663304504,46.3544,18.2593055903011,7.35132849396407,0.998884984287362,9.264150943396226
9,1,2,4,4,9,13198.3457943925,10530.9928192422,1067.24,308.349500404979,213.44799999999998,61.669900080995795,47.1584,18.5671933646418,7.517837955724679,1.05079707771335,9.377358490566039
0,2,0,4,4,0,14630.7289719626,11105.0197629671,1192.256,446.540316728512,238.4512,89.3080633457024,54.568000000000005,26.8701041307993,6.3925163290607,1.07336354132266,10.924528301886792
1,2,0,4,4,1,15323.588785046699,11086.6880174103,1212.128,459.189590056221,242.4256,91.83791801124408,56.3584,28.4241451839805,5.903267369274159,0.888206512691643,11.38679245283019
2,2,0,4,4,2,15200.971962616799,11358.3230107281,1274.3039999999999,482.09860773912203,254.8608,96.41972154782441,59.7936,29.128728757705897,6.635632819703139,1.07595138902614,11.575471698113208
3,2,0,4,4,3,15017.4953271028,11001.047176471398,1242.0,470.90224887974404,248.4,94.1804497759487,58.8608,28.683399787333396,6.45770327328305,1.08441128597794,11.490566037735848
4,2,0,4,4,4,14652.411214953301,11439.325047856999,1238.364,462.07949911676496,247.6728,92.41589982335292,56.7864,27.985184205933,6.326432746576789,1.04808628586815,11.10377358490566
5,2,0,4,4,5,15343.5046728972,11330.3892265747,1215.904,462.76824305909304,243.1808,92.5536486118186,57.7256,28.2145732670193,6.46235599785331,1.05732475831843,11.235849056603772
6,2,0,4,4,6,16092.841121495301,11708.529658721001,1130.28,422.74277947707196,226.05599999999998,84.5485558954143,51.6392,25.672277331004402,6.19402355623562,1.03654223003205,11.245283018867925
7,2,0,4,4,7,14328.906542056102,10911.8314271285,1033.656,372.08433676251406,206.7312,74.41686735250279,48.1648,23.181234672898697,6.24568146719388,0.937695032571065,10.622641509433961
8,2,0,4,4,8,15651.009345794399,11616.788043941298,1261.8239999999998,479.60336219004995,252.3648,95.92067243800992,59.6328,29.4106219614615,6.52254997001727,1.0978784377248398,11.764150943396224
9,2,0,4,4,9,14729.8130841122,10845.458923198299,1189.336,447.66322062907994,237.8672,89.5326441258159,55.8488,27.2821703418185,6.58965539921541,1.10765864583695,10.990566037735848
0,2,1,4,4,0,15630.4579439252,11550.3420156348,1455.764,546.541866926954,291.1528,109.30837338539101,68.7112,33.164616605050604,6.27882226658959,1.0926590398426301,12.283018867924529
1,2,1,4,4,1,15165.242990654198,11748.5562102357,1460.9879999999998,551.915127402756,292.1976,110.383025480551,69.3104,33.660621085179,6.24487351009056,1.0618312874476,11.490566037735848
2,2,1,4,4,2,16023.971962616799,11880.055927098601,1403.72,525.754286335356,280.744,105.150857267071,66.5232,31.949653233799,6.29799596901955,1.0813116817300998,11.905660377358492
3,2,1,4,4,3,15122.6355140187,11796.370571558999,1352.8120000000001,514.1466022993831,270.5624,102.829320459877,63.8832,31.065259660269998,6.28032788216663,1.11935431493169,11.264150943396224
4,2,1,4,4,4,15764.9252336449,11979.6827698165,1400.088,533.518524754296,280.0176,106.70370495085899,66.0456,32.4104872015217,6.313878036491211,1.1088684659433201,11.641509433962266
5,2,1,4,4,5,15711.028037383201,12026.996845071699,1493.9279999999999,572.448602772336,298.7856,114.48972055446698,71.324,34.3078927362203,6.3036604694414295,1.16238668480767,12.122641509433961
6,2,1,4,4,6,15672.1495327103,11467.7543237539,1329.884,494.271761831485,265.9768,98.854352366297,62.9944,29.9238735567439,6.175629582833481,1.07917016673677,11.481132075471699
7,2,1,4,4,7,15472.757009345802,11951.4315709525,1422.076,530.123938550222,284.4152,106.02478771004401,66.6968,31.502468312181502,6.686771777480151,1.2244970585893,11.641509433962266
8,2,1,4,4,8,15737.205607476599,12027.005843733601,1406.848,530.9498515829911,281.3696,106.189970316598,66.3624,32.2583277037109,6.184162809246071,1.06579639078125,11.349056603773587
9,2,1,4,4,9,15718.1682242991,11830.2179987071,1382.1,520.549173469712,276.42,104.10983469394199,65.3976,31.477364474174102,6.280201491305081,1.10058309598927,11.60377358490566
0,2,2,4,4,0,15077.8504672897,11911.194102591202,1409.128,567.32462630843,281.8256,113.464925261686,65.98,33.9662479529312,6.28398783125407,1.22367771460279,11.594339622641508
1,2,2,4,4,1,15287.4859813084,11848.756139114199,1373.0120000000002,549.237489485195,274.6024,109.84749789703899,64.8464,33.2759626012532,6.14511560302109,1.12402543363604,11.273584905660375
2,2,2,4,4,2,14998.261682243,11660.8237404291,1370.4160000000002,551.031268571939,274.0832,110.20625371438801,64.3984,33.565000781170895,6.04613799906255,1.0894019722623298,11.367924528301884
3,2,2,4,4,3,15591.8971962617,11687.413259158999,1432.3039999999999,569.891017286639,286.4608,113.978203457328,66.4696,33.9039790561521,6.68261801728371,1.23395499749138,11.537735849056606
4,2,2,4,4,4,14292.046728972,11152.2153738833,1298.776,515.988749706813,259.7552,103.19774994136299,59.0728,26.0188543206652,14.184826871199999,2.9301709182936,10.19811320754717
5,2,2,4,4,5,15190.1121495327,11464.0361613577,1425.6960000000001,573.823292995326,285.1392,114.764658599065,67.4912,34.668948679762394,6.1215576340800295,1.10160406258465,11.632075471698116
6,2,2,4,4,6,15977.859813084098,11121.617054858798,1387.56,557.260885402878,277.512,111.452177080576,61.4392,26.660488805721503,16.019684458762,3.5032346504239302,11.915094339622641
7,2,2,4,4,7,16076.5140186916,11222.9872798399,1343.704,534.950899040276,268.7408,106.990179808055,62.0888,31.799133864934102,6.615115360454951,1.24918342111975,11.783018867924529
8,2,2,4,4,8,16075.794392523401,11630.1103551778,1352.2160000000001,544.126618852634,270.4432,108.825323770527,64.1216,33.2571642423103,6.02547071460274,1.0254787489219301,11.415094339622641
9,2,2,4,4,9,15544.205607476599,11959.4595201372,1362.132,546.1326382629039,272.4264,109.226527652581,64.5976,33.4261094690962,5.997310603485629,1.04182527072549,11.20754716981132
0,0,0,1,4,0,15029.2803738318,9502.18104013607,1030.448,324.781291480898,206.0896,64.9562582961796,45.4728,19.129244108432502,7.93717111778836,1.26272652016997,11.301886792452832
1,0,0,1,4,1,13874.906542056102,9480.19056014626,1049.076,341.198168553115,209.8152,68.239633710623,46.7016,20.406494981745396,7.43503719010662,1.13400812512723,10.669811320754716
2,0,0,1,4,2,14253.4579439252,9826.81774512456,961.192,314.156386431981,192.2384,62.83127728639621,42.4464,18.595821225210802,7.288985255643969,1.1044390318760502,10.150943396226415
3,0,0,1,4,3,14357.4859813084,10170.2921004601,1047.52,333.59989448439603,209.50400000000002,66.71997889687921,45.952,19.5050910277291,8.02002782167016,1.2918987082178601,10.028301886792454
4,0,0,1,4,4,14472.3644859813,9948.30441420131,1013.096,319.23156295078303,202.6192,63.84631259015671,45.0832,19.3848466014049,7.2928405951958,1.03176286594219,10.30188679245283
5,0,0,1,4,5,12561.2336448598,9759.326578364258,1057.492,336.584375656387,211.4984,67.3168751312775,44.1224,15.2863304373548,23.8250054064954,4.78071593575008,9.264150943396226
6,0,0,1,4,6,15011.990654205601,10012.320202682,1065.912,341.600691240518,213.1824,68.3201382481037,47.272,20.4879031625982,7.421161111116611,1.10658864724721,11.169811320754716
7,0,0,1,4,7,14340.4579439252,9862.92598267979,1054.308,341.176970406855,210.8616,68.235394081371,46.7304,20.2968163966667,7.61516066307748,1.0949910598189,10.59433962264151
8,0,0,1,4,8,14677.710280373798,10328.6955659286,964.068,310.015340549464,192.8136,62.003068109892794,42.4848,18.782890324974,7.3877915592061605,1.00122513318146,10.150943396226415
9,0,0,1,4,9,14087.738317757,9863.73879119212,1041.476,330.50891882670896,208.2952,66.10178376534179,45.5416,19.2913563400814,8.01440101700104,1.27024997749602,10.367924528301886
0,0,1,1,4,0,13415.4485981308,9578.62558208381,1069.8519999999999,335.794589140445,213.9704,67.15891782808889,47.8296,19.834892584534,7.68834870362978,1.19503411895445,9.849056603773585
1,0,1,1,4,1,13181.0373831776,9488.49869349975,1169.844,370.759333886552,233.9688,74.1518667773105,52.5504,21.978704689767298,7.81443297392383,1.18767593284933,10.179245283018867
2,0,1,1,4,2,13297.2990654206,10169.4088307352,1124.724,350.47555096468597,224.9448,70.0951101929371,50.7136,21.213804350940897,7.39198324200091,1.07480463569502,9.641509433962264
3,0,1,1,4,3,13327.2710280374,10392.651087546401,1119.104,350.152888298812,223.8208,70.0305776597623,50.1264,20.814941341257697,7.61142211144934,1.15426909123278,9.452830188679245
4,0,1,1,4,4,13377.5046728972,9490.43818392361,1113.232,346.922115432268,222.6464,69.3844230864536,46.8688,16.146233819686902,23.673760400668,4.61681296186319,9.38679245283019
5,0,1,1,4,5,13622.644859813101,9159.13822238092,1117.136,347.53892084772303,223.4272,69.5077841695446,50.1024,20.6331169298291,7.807975510869429,1.22495212658428,9.89622641509434
6,0,1,1,4,6,13581.8504672897,9458.981762200408,1186.8239999999998,375.49664315943,237.3648,75.09932863188591,53.8,22.3435646216086,7.67289520154671,1.19485285872125,9.952830188679245
7,0,1,1,4,7,13339.990654205601,9784.14947950489,1172.144,370.171110790672,234.4288,74.0342221581344,53.056000000000004,22.0375984172505,7.810832507813361,1.1537992233439598,10.028301886792454
8,0,1,1,4,8,12520.943925233601,9913.97756953243,1076.508,330.587141213932,215.3016,66.11742824278629,47.7792,19.783392210639697,7.61897837207758,1.11735268114832,9.179245283018867
9,0,1,1,4,9,13334.261682243,9568.10856838395,1160.116,363.71685490777,232.0232,72.7433709815541,51.7216,21.4004769442178,8.314279391765929,1.30843533495772,10.09433962264151
0,0,2,1,4,0,13804.018691588799,9682.516430637092,923.352,288.785782364714,184.6704,57.7571564729428,40.0776,17.318602086773602,7.17533479748034,1.01294221198074,10.452830188679245
1,0,2,1,4,1,12985.242990654198,9105.103748854492,920.5880000000001,297.192318635593,184.1176,59.438463727118595,40.028,17.772302495737602,7.2166247268569,1.0617184454877902,9.660377358490566
2,0,2,1,4,2,12252.177570093501,9442.757954691991,894.76,289.88452597543,178.952,57.9769051950861,37.7976,14.3081457303174,20.1480124987706,3.93034956624664,8.81132075471698
3,0,2,1,4,3,14166.644859813101,9177.5680164358,947.188,302.57081263069597,189.4376,60.514162526139295,40.288000000000004,14.8514112460736,20.3267982034692,3.64475139243542,10.49056603773585
4,0,2,1,4,4,14031.3177570094,9145.4386757513,931.52,300.22874212839804,186.304,60.0457484256796,40.3064,17.734866197409,7.44942047963184,1.09670094188108,10.349056603773585
5,0,2,1,4,5,14506.2336448598,9229.96563675567,925.4960000000001,286.829458012945,185.0992,57.3658916025891,38.2624,13.324633812604402,23.695095374362396,4.66955168293666,10.226415094339623
6,0,2,1,4,6,14170.476635513998,9107.27544262124,968.488,308.599432689044,193.6976,61.7198865378089,40.8104,14.7456641708673,21.2773593506,4.09377933462279,10.283018867924527
7,0,2,1,4,7,13824.8037383178,9048.77950404822,867.9639999999999,276.42748543515,173.5928,55.28549708703,36.7288,13.748223541970802,19.9845445815075,3.92698758268946,9.735849056603774
8,0,2,1,4,8,13533.2803738318,9016.108476068359,837.444,261.02913029775004,167.4888,52.205826059550105,35.484,13.1582059567405,19.319517475671898,3.45021551712754,9.424528301886793
9,0,2,1,4,9,13910.355140186899,9402.221740076991,982.6560000000001,314.989132612539,196.5312,62.9978265225079,42.6272,18.855269294284803,7.3226770641448296,1.09090486653494,9.80188679245283
0,1,0,1,4,0,9090.093457943929,9930.73094177838,839.56,259.91679899537104,167.912,51.9833597990742,34.8856,15.565527059499098,7.3344250143970005,1.0034897761284,6.773584905660377
1,1,0,1,4,1,9406.607476635509,9693.01467505261,846.1360000000001,250.84354786200902,169.2272,50.1687095724018,34.4992,14.697670541960001,7.447544840185059,1.02592018080741,6.80188679245283
2,1,0,1,4,2,8840.51401869159,9355.45487574209,875.972,269.614145059194,175.1944,53.9228290118388,36.2296,16.1158283634444,7.58229307776219,1.10250270415331,6.764150943396228
3,1,0,1,4,3,10222.7570093458,9370.30332031932,878.3839999999999,265.281413868367,175.6768,53.056282773673495,36.28,15.7351377496354,7.62091926461487,1.0703271239597,7.650943396226416
4,1,0,1,4,4,10170.9439252336,9736.50083552711,760.432,226.886979300267,152.0864,45.377395860053504,29.9896,10.717405088919598,25.4529116987501,5.0297143688279,7.113207547169813
5,1,0,1,4,5,9912.20560747663,9980.30394227328,868.16,264.703211918556,173.632,52.94064238371121,35.2968,15.477387045622402,7.38187750184015,1.10862928988362,6.9905660377358485
6,1,0,1,4,6,10502.308411215,9838.28958085933,829.904,260.086460208908,165.9808,52.017292041781594,34.24,15.4188041040802,7.26875112102572,0.99941083697556,7.30188679245283
7,1,0,1,4,7,8289.093457943929,10101.0794051994,820.304,257.971943404704,164.0608,51.594388680940895,33.6448,15.243104439713099,7.5462961010210705,1.06531194614586,6.30188679245283
8,1,0,1,4,8,10492.607476635501,8959.543866432241,857.8960000000001,271.282533871976,171.5792,54.25650677439529,34.9688,15.551364781266,8.014568572209651,1.29614981834074,7.481132075471697
9,1,0,1,4,9,9244.5046728972,8788.90322054303,831.68,249.008902652094,166.33599999999998,49.801780530418796,34.0128,14.743464862779,7.56112032307919,1.1356227995263102,6.886792452830187
0,1,1,1,4,0,10330.0280373832,9558.75151631298,1011.512,298.650286884175,202.3024,59.730057376835006,43.8576,17.9421437470554,7.8492362715487,1.04554025562763,8.028301886792454
1,1,1,1,4,1,11885.5514018692,10437.5438934517,969.428,282.35541577239104,193.8856,56.47108315447829,39.7592,13.1285496289575,26.624150736261896,4.76619226149368,8.943396226415095
2,1,1,1,4,2,10568.0560747664,10205.4879407604,989.796,290.01542438980704,197.9592,58.003084877961506,42.4816,17.1261035101391,7.77863736668795,1.14884680652922,7.933962264150942
3,1,1,1,4,3,11126.5140186916,10305.8457291835,852.076,251.11507765166198,170.4152,50.2230155303323,35.9704,14.9760102777743,7.10982348853189,0.9342398825081469,7.877358490566037
4,1,1,1,4,4,12509.3364485981,10200.7062857394,999.0239999999999,291.59964235917704,199.8048,58.3199284718354,43.104,17.1414370459422,7.81888148318075,1.18903208539331,8.924528301886793
5,1,1,1,4,5,11141.738317757,10013.687670082,966.816,280.96607294119997,193.3632,56.193214588240096,41.3904,16.773395238889503,7.73940392766763,1.07949278242806,8.273584905660378
6,1,1,1,4,6,10751.317757009301,10183.7281356167,958.9680000000001,283.85367881357496,191.7936,56.7707357627149,41.1192,16.9518668989584,7.66817070026541,1.05127092131233,7.89622641509434
7,1,1,1,4,7,10691.831775700899,9770.194060084,1032.9160000000002,307.40274062538896,206.5832,61.4805481250778,44.684,18.1318058670393,7.87576360502437,1.1462108240728799,8.273584905660378
8,1,1,1,4,8,10552.065420560699,10271.1058621374,902.4839999999999,265.894583893693,180.4968,53.1789167787385,38.3768,15.8214519485413,7.605961105827721,1.00726571489101,7.679245283018867
9,1,1,1,4,9,11192.056074766399,10006.0040469465,899.34,264.789864609656,179.868,52.9579729219312,37.4168,15.3644224675059,7.8621969829562595,1.13521571156305,8.113207547169809
0,1,2,1,4,0,12096.476635513998,10350.0138293698,1016.6039999999999,294.445402721795,203.3208,58.889080544359,43.5168,17.3456011069089,7.87686444918991,1.0769347551797501,8.79245283018868
1,1,2,1,4,1,12346.7009345794,9994.50828571254,1012.512,287.609989145023,202.5024,57.5219978290045,41.9416,13.213772717888,26.2030599958506,4.7384869164465,9.245283018867925
2,1,2,1,4,2,10837.1962616822,9938.66029769019,925.056,278.383614575283,185.0112,55.67672291505671,39.5144,16.4786368562451,7.53565440336887,1.1054431059441898,7.830188679245283
3,1,2,1,4,3,10888.9252336449,10374.785062699599,952.668,276.902867041856,190.5336,55.3805734083713,40.5528,16.425614513923097,7.88587370830158,1.14511104340807,8.226415094339622
4,1,2,1,4,4,11430.7476635514,10514.319015366,1044.288,304.057450255704,208.8576,60.811490051140794,42.2696,13.5766901651323,28.865483170634302,5.34111830798612,8.613207547169809
5,1,2,1,4,5,11809.841121495301,10605.0626573072,978.6439999999999,280.777045472026,195.7288,56.1554090944051,42.1496,16.830263807795802,7.69948583386696,1.0221460387005301,8.650943396226415
6,1,2,1,4,6,11695.046728972,10332.4909260127,941.488,272.318743122834,188.2976,54.46374862456679,39.7536,16.1287447447097,7.6974295176962,1.1201543956623,8.10377358490566
7,1,2,1,4,7,11489.1682242991,10234.9008929964,897.1560000000001,258.678216446612,179.4312,51.7356432893223,37.5952,15.174936473013698,7.707760371498,1.06234608748116,8.433962264150944
8,1,2,1,4,8,10872.6168224299,10818.010801173,988.0,280.071119539306,197.6,56.0142239078611,42.1896,16.5867625484903,7.7547473239773295,1.0734859139389699,8.00943396226415
9,1,2,1,4,9,11144.7289719626,10120.5168873299,1013.952,295.473027019388,202.7904,59.0946054038776,43.5936,17.4656588492962,7.912754580580651,1.08515372495295,8.264150943396226
0,2,0,1,4,0,12919.822429906499,10984.742375765,985.048,365.18024822818705,197.0096,73.03604964563729,44.2168,19.3198146409328,14.447557743871,2.6257514100462203,9.89622641509434
1,2,0,1,4,1,14551.0,11471.901010893502,1011.012,376.33825723144304,202.2024,75.2676514462887,45.5968,20.1888124900897,13.942572883086697,2.5848020204237003,10.169811320754716
2,2,0,1,4,2,14242.056074766399,11115.752563919199,1121.996,421.290336922175,224.3992,84.2580673844351,52.2024,25.8051001594646,6.433394335699219,1.04378041039878,10.735849056603774
3,2,0,1,4,3,13780.7289719626,10827.438169718,1094.932,409.91939619393503,218.9864,81.983879238787,48.1784,20.2575974251637,16.3426227266503,3.3320266471821296,10.018867924528301
4,2,0,1,4,4,14774.9345794393,10724.1497767876,1117.8519999999999,426.816642243481,223.5704,85.3633284486963,51.7888,26.153219965426803,6.41957319276981,0.998452713679902,11.084905660377359
5,2,0,1,4,5,14739.028037383201,11466.5836346992,1165.708,443.44743852682296,233.1416,88.6894877053645,54.1888,27.024721174509803,6.4884991545412,1.0381445513629801,10.660377358490566
6,2,0,1,4,6,12901.2523364486,11057.9861419594,1117.604,417.813565102906,223.5208,83.56271302058121,51.8928,25.687731471657802,6.404620683535769,0.972168726893097,9.858490566037736
7,2,0,1,4,7,13545.2523364486,10501.6890978684,1052.244,386.941091723275,210.4488,77.388218344655,46.9664,20.055750074230602,15.3690589913922,2.73388152970121,9.830188679245284
8,2,0,1,4,8,13775.560747663601,11044.9284426104,1205.596,455.557452780656,241.1192,91.1114905561313,56.0992,27.6807355277998,6.5123769843757,1.02837176355116,10.60377358490566
9,2,0,1,4,9,14157.1682242991,11147.676723283701,1077.828,402.53815523003504,215.5656,80.50763104600709,49.6224,24.849746442167202,6.28280904185557,0.9660967297497621,10.245283018867925
0,2,1,1,4,0,15445.859813084098,11188.2955300706,1293.288,494.261385357991,258.6576,98.8522770715981,58.6672,24.4120290873168,15.1954836384531,3.07077756377197,11.339622641509434
1,2,1,1,4,1,14621.7196261682,11491.1689349467,1360.8239999999998,521.2047438617569,272.1648,104.240948772351,63.0256,31.184513859286,6.60619009774245,1.19547804940656,11.075471698113208
2,2,1,1,4,2,14589.5327102804,11734.426072015,1323.636,501.22341476032403,264.7272,100.24468295206499,59.9864,24.5967732648004,15.520921448408101,3.1039694019213804,10.556603773584905
3,2,1,1,4,3,15589.392523364499,11788.6158190874,1311.2520000000002,502.426452822699,262.2504,100.48529056454001,61.0848,30.1188925586583,6.50797431534106,1.1663286533436499,10.858490566037736
4,2,1,1,4,4,14790.4485981308,11745.2464428963,1423.632,541.670380006144,284.7264,108.334076001229,67.5944,32.1996889525349,6.979923485243161,1.2183981069646201,11.198113207547168
5,2,1,1,4,5,14649.2990654206,11356.5937594466,1240.472,469.23365737764396,248.0944,93.8467314755288,57.196000000000005,27.9436200947551,6.53193220558154,1.1791729053156599,10.754716981132075
6,2,1,1,4,6,14684.6635514019,11523.798913588402,1296.472,482.08326377919406,259.2944,96.4166527558388,60.0856,29.003848583248402,6.556707580492231,1.1604524429384298,10.801886792452832
7,2,1,1,4,7,14655.373831775702,11797.2574196974,1500.664,567.80276074003,300.1328,113.560552148006,70.0696,33.6662079218911,6.76640959046268,1.22933770371275,11.537735849056606
8,2,1,1,4,8,15267.607476635501,11991.2697477658,1356.5079999999998,510.10860209959196,271.3016,102.021720419918,62.9376,30.589257366598503,6.52586799520726,1.1654959285290902,11.216981132075471
9,2,1,1,4,9,14972.598130841101,10997.412856217099,1196.788,445.323952933143,239.3576,89.06479058662859,55.216,27.083049754412798,6.38093616371635,1.0811600149728,10.38679245283019
0,2,2,1,4,0,14972.757009345802,11429.4595238085,1179.624,474.575939786248,235.9248,94.91518795724951,53.5752,28.340865635333,6.504098903524481,1.20066919898526,10.716981132075473
