,net,con,in,ex,it,meanAA,stdAA,meanSpike,stdSpike,BurstD0,BurstD1,BurstD2,BurstD3,BurstD4,BurstD5,MeanNrActivationsPerAstrocyte
9,0,2,50,80,9,18064.6635514019,10194.181500554201,1327.0,437.12546482674696,265.4,87.4250929653495,61.0048,24.232222699537896,8.150903252905449,1.4034458714759999,13.198113207547168
0,1,0,50,80,0,13843.841121495301,10566.424386733299,1223.628,381.73568030248396,244.7256,76.34713606049671,48.3792,13.9171795763366,29.6992093654978,5.53534173397149,10.169811320754716
1,1,0,50,80,1,11568.8971962617,9907.902094051959,1006.868,308.69409222724,201.3736,61.7388184454481,44.7096,17.7617022787795,8.510107159481441,1.2780658464552,8.31132075471698
2,1,0,50,80,2,13303.710280373798,10171.857853268,1102.656,332.961045265058,220.5312,66.5922090530116,48.5304,18.662581703505,9.126004559728962,1.4615106280221701,9.528301886792454
3,1,0,50,80,3,12829.6355140187,10153.836282887,1032.732,317.063457648465,206.5464,63.412691529693,45.7176,17.9140104454586,9.097463719888001,1.4787016968043998,8.971698113207546
4,1,0,50,80,4,12515.242990654198,9811.005124268979,1062.52,327.39143788437696,212.50400000000002,65.4782875768755,42.8352,13.0437065652367,27.938069523010203,5.055303540667099,8.849056603773585
5,1,0,50,80,5,13367.981308411201,10210.377915494599,1164.836,352.43503955197195,232.9672,70.4870079103944,52.068000000000005,19.6902660215651,9.33313539997717,1.47236305261702,9.716981132075473
6,1,0,50,80,6,12719.355140186899,9876.899535513321,1103.724,335.76641854717997,220.7448,67.153283709436,48.8736,18.5740125724088,9.3318753655692,1.4275482754523998,9.462264150943396
7,1,0,50,80,7,12803.439252336499,9997.32698777605,1089.692,333.98001906701,217.9384,66.7960038134019,48.5568,18.5558199430799,9.07655724057201,1.41651697112296,9.20754716981132
8,1,0,50,80,8,13306.4859813084,10056.3112190264,1131.356,353.37439248479797,226.2712,70.6748784969596,45.0888,13.247428224376199,29.2279716974039,5.50789352094942,9.537735849056604
9,1,0,50,80,9,12261.4953271028,10645.1273372224,1118.08,345.698553077678,223.61599999999999,69.1397106155356,50.4952,20.0874263398774,8.1853562027127,1.2470268318296203,8.924528301886793
0,1,1,50,80,0,14958.3831775701,11207.2388911567,1336.308,396.12987407667197,267.2616,79.22597481533441,60.9264,21.158306714857897,9.98410727543121,1.58304785707667,10.849056603773585
1,1,1,50,80,1,14975.355140186899,11803.004447428799,1352.7,406.892715589749,270.54,81.3785431179497,63.1056,22.9487648608809,8.83225269590598,1.38635881627822,10.849056603773585
2,1,1,50,80,2,14637.2710280374,11148.865929141999,1388.344,415.856361817395,277.6688,83.171272363479,64.7416,23.5255628931594,8.98759790558671,1.4208093646934,10.660377358490566
3,1,1,50,80,3,15020.757009345802,10947.3902047975,1389.2920000000001,413.191702162568,277.8584,82.6383404325135,55.6352,14.9430505908265,29.1347529055112,5.24286974876766,11.037735849056604
4,1,1,50,80,4,15300.6635514019,11299.3102725107,1347.0839999999998,409.37186633182296,269.4168,81.8743732663646,60.976000000000006,22.698568765453,8.73323033402813,1.4771892786347902,11.254716981132075
5,1,1,50,80,5,14525.4299065421,11063.7350102001,1241.344,361.40115337945394,248.2688,72.2802306758909,57.4248,20.5605570196919,8.69692575674712,1.2889125430403898,10.283018867924527
6,1,1,50,80,6,14034.8317757009,10765.6557674181,1361.32,405.036731173853,272.264,81.0073462347706,54.6192,15.0281319983556,28.7088325314009,5.08894688259348,10.79245283018868
7,1,1,50,80,7,14316.140186915902,11404.654913263601,1485.068,438.518778817966,297.0136,87.7037557635932,69.3976,24.315390892190102,9.132943326541069,1.4155108191206798,10.924528301886792
8,1,1,50,80,8,15118.4579439252,11058.7598587146,1521.672,453.63376904282603,304.3344,90.72675380856519,70.9192,24.8746238435881,9.381983722313029,1.5648545474187903,11.566037735849054
9,1,1,50,80,9,13988.439252336399,11084.8660459049,1218.104,365.23566800628896,243.6208,73.0471336012578,55.5792,20.6011933479592,9.20906176665744,1.38944518271887,9.79245283018868
0,1,2,50,80,0,14907.3644859813,11186.1085408515,1351.4,395.590727899429,270.28,79.11814557988579,60.784,21.741883635048698,8.96592175265535,1.4465469094486,11.245283018867925
1,1,2,50,80,1,14939.6168224299,10817.3865040687,1287.256,377.067970615379,257.4512,75.41359412307571,60.2512,21.557742427258,8.62004839489777,1.33367357669048,10.632075471698114
